ProjectId,ComplexityScore,TotalBlocks,UniqueTargets,ControlBlocks,CustomBlocks
99514222,115.5,203,7,0,0
99506639,115.5,199,8,0,0
99077353,115.5,191,10,0,0
99282889,115.5,167,16,0,0
99325197,115.5,131,25,0,0
98559283,115.5,179,13,0,0
99629260,115.5,191,10,0,0
97666071,115.5,199,8,0,0
98500255,115.5,203,7,0,0
99410908,115.5,219,3,0,0
89514764,115.5,203,7,0,0
99881155,115.0,166,16,0,0
99885033,115.0,182,12,0,0
39549744,115.0,214,4,0,0
98827985,115.0,182,12,0,0
99232314,115.0,174,14,0,0
98538264,115.0,174,14,0,0
99499419,115.0,190,10,0,0
99500673,115.0,126,26,0,0
99494501,115.0,182,12,0,0
98706446,115.0,206,6,0,0
96539124,115.0,154,19,0,0
99559599,115.0,174,14,0,0
91248033,115.0,178,13,0,0
98627220,115.0,174,14,0,0
99646210,115.0,178,13,0,0
97127625,115.0,202,7,0,0
99236814,115.0,222,2,0,0
99234815,115.0,222,2,0,0
98307797,115.0,190,10,0,0
98528386,115.0,186,11,0,0
99835604,115.0,186,11,0,0
98378037,115.0,218,3,0,0
99483608,115.0,210,5,0,0
99058250,115.0,182,12,0,0
98604516,115.0,206,6,0,0
99238570,115.0,186,11,0,0
97183582,115.0,190,10,0,0
98645557,115.0,186,11,0,0
98521160,115.0,162,17,0,0
97926186,115.0,194,9,0,0
98209354,115.0,154,19,0,0
98937139,115.0,210,5,0,0
99178706,115.0,214,4,0,0
99800320,115.0,206,6,0,0
99041875,115.0,202,7,0,0
97111216,115.0,194,9,0,0
98611956,115.0,178,13,0,0
98008968,115.0,206,6,0,0
99565692,115.0,210,5,0,0
99328896,115.0,182,12,0,0
99143751,115.0,174,14,0,0
99088500,115.0,214,4,0,0
99699858,115.0,174,14,0,0
99511757,115.0,174,14,0,0
98555139,115.0,174,14,0,0
99533119,115.0,198,8,0,0
99457710,115.0,186,11,0,0
99266791,115.0,162,17,0,0
98784671,115.0,190,10,0,0
99334686,115.0,202,7,0,0
96978270,115.0,182,12,0,0
97334517,115.0,198,8,0,0
99212310,115.0,222,2,0,0
99161882,115.0,174,14,0,0
98205031,115.0,150,20,0,0
97293587,115.0,190,10,0,0
99108750,115.0,194,9,0,0
98218436,115.0,210,5,0,0
98215516,115.0,202,7,0,0
98921879,115.0,206,6,0,0
99037274,115.0,174,14,0,0
99598246,115.0,174,14,0,0
99278673,115.0,186,11,0,0
99570546,115.0,186,11,0,0
97603701,115.0,190,10,0,0
99572573,115.0,198,8,0,0
99705226,115.0,182,12,0,0
99026924,115.0,194,9,0,0
98561117,115.0,178,13,0,0
98926375,115.0,138,23,0,0
99915346,115.0,182,12,0,0
99010259,115.0,202,7,0,0
98486907,115.0,194,9,0,0
98960971,115.0,198,8,0,0
99862916,115.0,174,14,0,0
89690334,115.0,210,5,0,0
99576081,115.0,206,6,0,0
98926562,115.0,174,14,0,0
99016153,115.0,218,3,0,0
99505755,115.0,162,17,0,0
99785606,115.0,194,9,0,0
99136559,115.0,190,10,0,0
99726561,115.0,206,6,0,0
99586416,115.0,202,7,0,0
99097030,115.0,186,11,0,0
98337381,115.0,174,14,0,0
99634186,115.0,198,8,0,0
99024343,115.0,186,11,0,0
98574376,115.0,214,4,0,0
96694464,115.0,154,19,0,0
99636977,115.0,182,12,0,0
98751198,115.0,214,4,0,0
99419188,115.0,114,29,0,0
98851146,115.0,194,9,0,0
98251677,115.0,210,5,0,0
98621688,115.0,170,15,0,0
15819951,114.5,181,12,0,0
99500693,114.5,197,8,0,0
98280109,114.5,185,11,0,0
98590094,114.5,157,18,0,0
95308894,114.5,201,7,0,0
98642743,114.5,185,11,0,0
98503931,114.5,153,19,0,0
98591441,114.5,53,44,0,0
97280786,114.5,157,18,0,0
99117117,114.5,169,15,0,0
98721643,114.5,209,5,0,0
98668352,114.5,193,9,0,0
97978279,114.5,209,5,0,0
99354022,114.5,209,5,0,0
99765657,114.5,169,15,0,0
99165105,114.5,169,15,0,0
98635114,114.5,193,9,0,0
99169006,114.5,205,6,0,0
99376795,114.5,205,6,0,0
98808017,114.5,181,12,0,0
99026219,114.5,201,7,0,0
99047229,114.5,189,10,0,0
96539136,114.5,149,20,0,0
88039610,114.5,197,8,0,0
98639620,114.5,205,6,0,0
60505632,114.5,189,10,0,0
58019160,114.5,205,6,0,0
99583516,114.5,209,5,0,0
99311197,114.5,185,11,0,0
99182103,114.5,177,13,0,0
99192851,114.5,189,10,0,0
96730004,114.5,217,3,0,0
98678357,114.5,209,5,0,0
97848613,114.5,201,7,0,0
98844264,114.5,137,23,0,0
99081315,114.5,209,5,0,0
99093224,114.5,201,7,0,0
97177822,114.5,221,2,0,0
98570492,114.5,221,2,0,0
95850443,114.5,209,5,0,0
98542244,114.5,201,7,0,0
99487345,114.5,185,11,0,0
98231120,114.5,189,10,0,0
99233463,114.5,205,6,0,0
99809696,114.5,141,22,0,0
99592751,114.5,189,10,0,0
99776289,114.5,197,8,0,0
97514049,114.5,189,10,0,0
98424440,114.5,217,3,0,0
99782942,114.5,173,14,0,0
94496600,114.5,193,9,0,0
97182732,114.5,189,10,0,0
99582642,114.5,165,16,0,0
99710155,114.5,189,10,0,0
99630732,114.5,197,8,0,0
99924422,114.5,189,10,0,0
99239206,114.5,213,4,0,0
98983968,114.5,209,5,0,0
99831111,114.5,197,8,0,0
98159873,114.5,169,15,0,0
99611114,114.5,157,18,0,0
99305809,114.5,205,6,0,0
99221556,114.5,213,4,0,0
99015190,114.5,165,16,0,0
99313379,114.5,201,7,0,0
98562467,114.5,189,10,0,0
98687434,114.5,197,8,0,0
98773557,114.5,157,18,0,0
96242135,114.5,197,8,0,0
98838805,114.5,209,5,0,0
99325051,114.5,201,7,0,0
99427751,114.5,197,8,0,0
97640331,114.5,177,13,0,0
99271217,114.5,181,12,0,0
88449934,114.5,213,4,0,0
98426029,114.5,185,11,0,0
97568937,114.5,189,10,0,0
98687056,114.5,217,3,0,0
98622616,114.5,213,4,0,0
99723858,114.5,189,10,0,0
98853251,114.5,217,3,0,0
78690984,114.5,181,12,0,0
99226321,114.5,169,15,0,0
99325277,114.5,165,16,0,0
99568442,114.5,113,29,0,0
98410723,114.0,184,11,0,0
98819242,114.0,132,24,0,0
99547881,114.0,172,14,0,0
98480514,114.0,204,6,0,0
99434585,114.0,176,13,0,0
99395959,114.0,184,11,0,0
98794792,114.0,148,20,0,0
95970290,114.0,184,11,0,0
99371735,114.0,192,9,0,0
98636141,114.0,192,9,0,0
99474625,114.0,140,22,0,0
98200965,114.0,184,11,0,0
97413651,114.0,184,11,0,0
99596274,114.0,176,13,0,0
98891286,114.0,188,10,0,0
98672194,114.0,172,14,0,0
98598163,114.0,180,12,0,0
98867664,114.0,172,14,0,0
99606165,114.0,168,15,0,0
98853020,114.0,180,12,0,0
95004249,114.0,100,32,0,0
99766669,114.0,192,9,0,0
99110527,114.0,204,6,0,0
99042137,114.0,192,9,0,0
99768386,114.0,196,8,0,0
98204186,114.0,204,6,0,0
99125426,114.0,200,7,0,0
98286992,114.0,152,19,0,0
99039493,114.0,144,21,0,0
98852835,114.0,172,14,0,0
99112265,114.0,192,9,0,0
99028604,114.0,176,13,0,0
99175323,114.0,184,11,0,0
98424492,114.0,216,3,0,0
99349039,114.0,196,8,0,0
99491976,114.0,192,9,0,0
99556958,114.0,184,11,0,0
99557458,114.0,148,20,0,0
99783313,114.0,204,6,0,0
99468562,114.0,192,9,0,0
99188577,114.0,192,9,0,0
99577308,114.0,168,15,0,0
99488671,114.0,212,4,0,0
98785412,114.0,208,5,0,0
99559952,114.0,184,11,0,0
99560980,114.0,212,4,0,0
99624749,114.0,208,5,0,0
99000119,114.0,176,13,0,0
98788931,114.0,192,9,0,0
99489009,114.0,208,5,0,0
97538963,114.0,204,6,0,0
98756251,114.0,196,8,0,0
99468610,114.0,192,9,0,0
99607580,114.0,208,5,0,0
98630039,114.0,188,10,0,0
99491281,114.0,208,5,0,0
99293761,114.0,200,7,0,0
98234524,114.0,204,6,0,0
99555828,114.0,140,22,0,0
98691447,114.0,208,5,0,0
98693814,114.0,220,2,0,0
99724942,114.0,204,6,0,0
93780035,114.0,176,13,0,0
98775010,114.0,172,14,0,0
99567760,114.0,192,9,0,0
99532861,114.0,168,15,0,0
99081968,114.0,212,4,0,0
99797545,114.0,196,8,0,0
99331663,114.0,192,9,0,0
98691978,114.0,208,5,0,0
99574722,114.0,176,13,0,0
99573702,114.0,188,10,0,0
99318990,114.0,184,11,0,0
93882258,114.0,192,9,0,0
98686817,114.0,192,9,0,0
98620711,114.0,160,17,0,0
98914857,114.0,224,1,0,0
99064864,114.0,168,15,0,0
86325917,114.0,168,15,0,0
98433927,114.0,200,7,0,0
99463036,114.0,196,8,0,0
99463943,114.0,192,9,0,0
99464010,114.0,196,8,0,0
97728957,114.0,184,11,0,0
99212590,114.0,188,10,0,0
98559056,114.0,192,9,0,0
98084143,114.0,200,7,0,0
98488502,114.0,192,9,0,0
99320047,114.0,184,11,0,0
97645185,114.0,180,12,0,0
98870546,114.0,204,6,0,0
99123203,114.0,204,6,0,0
99961282,114.0,188,10,0,0
88664090,114.0,224,1,0,0
99764265,114.0,164,16,0,0
60538568,114.0,192,9,0,0
98056525,114.0,196,8,0,0
98944745,114.0,192,9,0,0
88895050,114.0,172,14,0,0
98647408,114.0,200,7,0,0
96279206,114.0,188,10,0,0
99122837,114.0,164,16,0,0
96258746,113.5,191,9,0,0
98030065,113.5,191,9,0,0
99546465,113.5,175,13,0,0
98955733,113.5,211,4,0,0
98886314,113.5,183,11,0,0
96504129,113.5,195,8,0,0
96517348,113.5,179,12,0,0
99599819,113.5,191,9,0,0
98883794,113.5,163,16,0,0
99128085,113.5,187,10,0,0
99664921,113.5,183,11,0,0
99140659,113.5,183,11,0,0
98491437,113.5,175,13,0,0
98930993,113.5,203,6,0,0
98846824,113.5,191,9,0,0
98557860,113.5,179,12,0,0
99518158,113.5,139,22,0,0
99521906,113.5,215,3,0,0
98613970,113.5,171,14,0,0
98156171,113.5,203,6,0,0
98690907,113.5,155,18,0,0
99068249,113.5,147,20,0,0
98767481,113.5,207,5,0,0
98768636,113.5,191,9,0,0
98139244,113.5,207,5,0,0
98432282,113.5,191,9,0,0
98553640,113.5,183,11,0,0
98771996,113.5,199,7,0,0
86746526,113.5,167,15,0,0
99007511,113.5,195,8,0,0
97733256,113.5,191,9,0,0
98550293,113.5,203,6,0,0
99723467,113.5,171,14,0,0
99724332,113.5,179,12,0,0
98363715,113.5,219,2,0,0
99468101,113.5,207,5,0,0
98849361,113.5,191,9,0,0
99784810,113.5,191,9,0,0
99018484,113.5,179,12,0,0
99455903,113.5,195,8,0,0
98546724,113.5,203,6,0,0
99561488,113.5,183,11,0,0
99339912,113.5,191,9,0,0
99721055,113.5,207,5,0,0
99190060,113.5,195,8,0,0
99084022,113.5,187,10,0,0
99096781,113.5,187,10,0,0
98119745,113.5,191,9,0,0
98678459,113.5,195,8,0,0
98624901,113.5,187,10,0,0
98426922,113.5,203,6,0,0
97502411,113.5,187,10,0,0
98571236,113.5,187,10,0,0
99777998,113.5,183,11,0,0
98442553,113.5,167,15,0,0
97921401,113.5,191,9,0,0
97922642,113.5,187,10,0,0
98675077,113.5,191,9,0,0
99511956,113.5,207,5,0,0
99779209,113.5,195,8,0,0
99590353,113.5,171,14,0,0
94594794,113.5,155,18,0,0
77007784,113.5,191,9,0,0
98391446,113.5,179,12,0,0
99245298,113.5,199,7,0,0
97211678,113.5,195,8,0,0
99607353,113.5,187,10,0,0
97945387,113.5,203,6,0,0
98671267,113.5,167,15,0,0
98335546,113.5,167,15,0,0
98253276,113.5,203,6,0,0
98675438,113.5,183,11,0,0
99635258,113.5,179,12,0,0
99172621,113.5,179,12,0,0
99173679,113.5,179,12,0,0
99535562,113.5,179,12,0,0
98672483,113.5,175,13,0,0
99163671,113.5,211,4,0,0
97968610,113.5,179,12,0,0
99442422,113.5,179,12,0,0
98945908,113.5,211,4,0,0
98808668,113.5,179,12,0,0
91740695,113.5,203,6,0,0
97977467,113.5,175,13,0,0
98527038,113.5,155,18,0,0
99765561,113.5,171,14,0,0
98854188,113.5,171,14,0,0
98600066,113.5,175,13,0,0
98597994,113.5,179,12,0,0
99643827,113.5,127,25,0,0
99551146,113.5,191,9,0,0
98516543,113.5,199,7,0,0
91072096,113.5,199,7,0,0
99549734,113.5,191,9,0,0
97983049,113.5,195,8,0,0
98507001,113.5,187,10,0,0
98643028,113.5,171,14,0,0
98642601,113.5,155,18,0,0
98644237,113.5,183,11,0,0
98502459,113.5,183,11,0,0
98965327,113.5,179,12,0,0
98666979,113.5,195,8,0,0
99255680,113.5,175,13,0,0
99032875,113.5,167,15,0,0
98590096,113.5,195,8,0,0
97368135,113.5,191,9,0,0
99499613,113.5,183,11,0,0
99137295,113.5,183,11,0,0
99502527,113.0,210,4,0,0
99663936,113.0,182,11,0,0
99883278,113.0,174,13,0,0
96439642,113.0,190,9,0,0
98488503,113.0,206,5,0,0
96388545,113.0,142,21,0,0
95214149,113.0,158,17,0,0
99526105,113.0,214,3,0,0
99264844,113.0,174,13,0,0
97337448,113.0,190,9,0,0
98656999,113.0,182,11,0,0
99262092,113.0,186,10,0,0
99915985,113.0,218,2,0,0
97381339,113.0,210,4,0,0
98601148,113.0,190,9,0,0
99244652,113.0,170,14,0,0
98698933,113.0,190,9,0,0
98577631,113.0,166,15,0,0
98392057,113.0,174,13,0,0
98582267,113.0,182,11,0,0
95090386,113.0,166,15,0,0
97386864,113.0,182,11,0,0
98400678,113.0,178,12,0,0
98564885,113.0,186,10,0,0
98929430,113.0,210,4,0,0
98846983,113.0,166,15,0,0
94508850,113.0,146,20,0,0
98763316,113.0,198,7,0,0
98562944,113.0,182,11,0,0
98556330,113.0,210,4,0,0
98146684,113.0,210,4,0,0
98854435,113.0,174,13,0,0
99797278,113.0,194,8,0,0
98364608,113.0,206,5,0,0
93615495,113.0,182,11,0,0
98681644,113.0,198,7,0,0
99337596,113.0,182,11,0,0
99192408,113.0,186,10,0,0
99191560,113.0,186,10,0,0
86481604,113.0,190,9,0,0
99009201,113.0,210,4,0,0
97734937,113.0,198,7,0,0
99565862,113.0,210,4,0,0
99574646,113.0,170,14,0,0
99483792,113.0,186,10,0,0
98612305,113.0,182,11,0,0
99069110,113.0,146,20,0,0
99615261,113.0,202,6,0,0
99519573,113.0,182,11,0,0
98615054,113.0,210,4,0,0
96953479,113.0,194,8,0,0
98214944,113.0,186,10,0,0
99573687,113.0,210,4,0,0
99089645,113.0,186,10,0,0
98676390,113.0,194,8,0,0
96726809,113.0,210,4,0,0
99346676,113.0,170,14,0,0
98678891,113.0,170,14,0,0
99188641,113.0,222,1,0,0
97981206,113.0,194,8,0,0
98523021,113.0,174,13,0,0
99389346,113.0,194,8,0,0
99105585,113.0,190,9,0,0
98670249,113.0,186,10,0,0
98637779,113.0,166,15,0,0
98514355,113.0,158,17,0,0
97982632,113.0,166,15,0,0
99159946,113.0,210,4,0,0
99161542,113.0,206,5,0,0
99405162,113.0,182,11,0,0
98638323,113.0,210,4,0,0
96266404,113.0,190,9,0,0
99499749,113.0,162,16,0,0
99499190,113.0,190,9,0,0
99123260,113.0,174,13,0,0
98494892,113.0,142,21,0,0
98837787,113.0,186,10,0,0
98497834,113.0,210,4,0,0
98497384,113.0,210,4,0,0
98650477,113.0,182,11,0,0
89038279,113.0,190,9,0,0
99500168,113.0,162,16,0,0
99414512,113.0,210,4,0,0
98863768,113.0,170,14,0,0
99146712,113.0,198,7,0,0
99543770,113.0,210,4,0,0
96473135,113.0,182,11,0,0
98504756,113.0,210,4,0,0
99548727,113.0,162,16,0,0
98012517,113.0,166,15,0,0
99861981,113.0,154,18,0,0
99628399,113.0,182,11,0,0
99176016,113.0,194,8,0,0
98988728,113.0,210,4,0,0
96033629,113.0,190,9,0,0
98535129,113.0,210,4,0,0
98803321,113.0,206,5,0,0
99173370,113.0,214,3,0,0
98671812,113.0,146,20,0,0
98789278,113.0,194,8,0,0
98121432,113.0,190,9,0,0
99555808,113.0,166,15,0,0
99536792,113.0,198,7,0,0
82349292,112.5,125,25,0,0
99254964,112.5,209,4,0,0
97279640,112.5,165,15,0,0
99256422,112.5,209,4,0,0
98743671,112.5,201,6,0,0
98412892,112.5,209,4,0,0
99528039,112.5,149,19,0,0
97432439,112.5,205,5,0,0
98742396,112.5,161,16,0,0
98741337,112.5,185,10,0,0
98752305,112.5,209,4,0,0
99482624,112.5,209,4,0,0
97220895,112.5,181,11,0,0
97278592,112.5,149,19,0,0
99275856,112.5,209,4,0,0
99525103,112.5,209,4,0,0
98881528,112.5,209,4,0,0
99428195,112.5,169,14,0,0
99427987,112.5,185,10,0,0
99502494,112.5,209,4,0,0
98540925,112.5,201,6,0,0
98541000,112.5,185,10,0,0
98541079,112.5,149,19,0,0
99342221,112.5,177,12,0,0
99193730,112.5,193,8,0,0
98228576,112.5,185,10,0,0
98555394,112.5,209,4,0,0
98622644,112.5,161,16,0,0
99616633,112.5,181,11,0,0
98683105,112.5,185,10,0,0
99458468,112.5,209,4,0,0
99204976,112.5,205,5,0,0
75739198,112.5,181,11,0,0
98619982,112.5,189,9,0,0
99566082,112.5,209,4,0,0
99565980,112.5,209,4,0,0
99013427,112.5,125,25,0,0
99234449,112.5,209,4,0,0
99225447,112.5,209,4,0,0
99742861,112.5,209,4,0,0
98429708,112.5,169,14,0,0
99781264,112.5,185,10,0,0
98569990,112.5,189,9,0,0
98565854,112.5,189,9,0,0
95627155,112.5,125,25,0,0
97010623,112.5,209,4,0,0
99742006,112.5,197,7,0,0
99313876,112.5,209,4,0,0
99314583,112.5,213,3,0,0
98686191,112.5,209,4,0,0
98373207,112.5,209,4,0,0
93861430,112.5,161,16,0,0
97485689,112.5,169,14,0,0
97670666,112.5,197,7,0,0
99477193,112.5,209,4,0,0
99598509,112.5,189,9,0,0
95154099,112.5,157,17,0,0
98664426,112.5,141,21,0,0
98873542,112.5,209,4,0,0
99501321,112.5,209,4,0,0
98656312,112.5,209,4,0,0
96346993,112.5,193,8,0,0
98488273,112.5,165,15,0,0
99258588,112.5,209,4,0,0
99761508,112.5,189,9,0,0
98584515,112.5,185,10,0,0
99033951,112.5,189,9,0,0
98924109,112.5,181,11,0,0
99765682,112.5,129,24,0,0
97405953,112.5,209,4,0,0
99559072,112.5,165,15,0,0
99717658,112.5,169,14,0,0
96838109,112.5,201,6,0,0
98935260,112.5,177,12,0,0
96782816,112.5,209,4,0,0
96819482,112.5,209,4,0,0
99188889,112.5,189,9,0,0
99088891,112.5,209,4,0,0
99090572,112.5,209,4,0,0
98546785,112.5,185,10,0,0
99457782,112.5,201,6,0,0
99333411,112.5,185,10,0,0
98445499,112.5,205,5,0,0
99455151,112.5,209,4,0,0
98461185,112.5,209,4,0,0
99447171,112.5,209,4,0,0
99351180,112.5,177,12,0,0
97940629,112.5,181,11,0,0
92499876,112.5,189,9,0,0
98257701,112.5,149,19,0,0
99164069,112.5,209,4,0,0
92121898,112.5,197,7,0,0
99801845,112.5,209,4,0,0
99173748,112.5,205,5,0,0
95975169,112.5,193,8,0,0
99101556,112.5,209,4,0,0
98989450,112.5,173,13,0,0
99804579,112.5,181,11,0,0
98991368,112.5,201,6,0,0
98454093,112.5,125,25,0,0
99098803,112.5,189,9,0,0
96739359,112.5,173,13,0,0
99631158,112.5,173,13,0,0
62730664,112.5,189,9,0,0
99492178,112.5,125,25,0,0
99508455,112.5,209,4,0,0
98844888,112.5,173,13,0,0
98789955,112.5,189,9,0,0
99345429,112.5,145,20,0,0
97844627,112.5,173,13,0,0
99180440,112.5,165,15,0,0
99180301,112.5,185,10,0,0
99093568,112.5,201,6,0,0
99096560,112.5,205,5,0,0
98351465,112.5,213,3,0,0
99629405,112.5,181,11,0,0
96494712,112.5,173,13,0,0
99118308,112.5,209,4,0,0
98315898,112.5,145,20,0,0
96146095,112.5,193,8,0,0
99691684,112.5,145,20,0,0
98510171,112.5,201,6,0,0
98094052,112.5,161,16,0,0
98979916,112.5,173,13,0,0
98970047,112.5,197,7,0,0
99387414,112.5,169,14,0,0
98944980,112.5,205,5,0,0
98946169,112.5,185,10,0,0
98261348,112.5,185,10,0,0
98673970,112.5,193,8,0,0
96610231,112.5,205,5,0,0
98816500,112.5,181,11,0,0
98514800,112.5,209,4,0,0
97936018,112.5,193,8,0,0
99439077,112.5,209,4,0,0
96587500,112.5,185,10,0,0
98494635,112.5,209,4,0,0
99411544,112.5,209,4,0,0
99861793,112.5,177,12,0,0
99646950,112.5,181,11,0,0
98271056,112.5,209,4,0,0
98665796,112.5,209,4,0,0
98669498,112.5,177,12,0,0
98837578,112.5,209,4,0,0
98497165,112.5,189,9,0,0
99503167,112.5,165,15,0,0
98281076,112.5,165,15,0,0
46942454,112.5,185,10,0,0
44265416,112.0,184,10,0,0
99434757,112.0,172,13,0,0
99452093,112.0,176,12,0,0
98890288,112.0,180,11,0,0
98857572,112.0,188,9,0,0
99456340,112.0,200,6,0,0
98508672,112.0,188,9,0,0
98515929,112.0,148,19,0,0
99553294,112.0,188,9,0,0
98520443,112.0,200,6,0,0
97974100,112.0,208,4,0,0
90879104,112.0,188,9,0,0
98965922,112.0,176,12,0,0
89477331,112.0,216,2,0,0
99885744,112.0,148,19,0,0
98838860,112.0,188,9,0,0
99351861,112.0,168,14,0,0
99556604,112.0,184,10,0,0
99556618,112.0,188,9,0,0
98536486,112.0,208,4,0,0
97825373,112.0,192,8,0,0
99563878,112.0,168,14,0,0
98548081,112.0,148,19,0,0
99334032,112.0,148,19,0,0
99572744,112.0,164,15,0,0
98561941,112.0,180,11,0,0
98793907,112.0,172,13,0,0
92763208,112.0,208,4,0,0
98974738,112.0,192,8,0,0
98975554,112.0,180,11,0,0
98816459,112.0,176,12,0,0
98568466,112.0,200,6,0,0
97533730,112.0,192,8,0,0
99294859,112.0,180,11,0,0
98175041,112.0,192,8,0,0
98429975,112.0,180,11,0,0
97450744,112.0,164,15,0,0
97382178,112.0,192,8,0,0
99273931,112.0,176,12,0,0
99273026,112.0,184,10,0,0
99012699,112.0,148,19,0,0
99010820,112.0,164,15,0,0
99009517,112.0,192,8,0,0
99603112,112.0,196,7,0,0
98597352,112.0,184,10,0,0
98597941,112.0,176,12,0,0
98601128,112.0,204,5,0,0
99237926,112.0,168,14,0,0
97135805,112.0,144,20,0,0
98615213,112.0,184,10,0,0
98622915,112.0,148,19,0,0
99189325,112.0,188,9,0,0
99623592,112.0,196,7,0,0
99178516,112.0,188,9,0,0
98629423,112.0,152,18,0,0
99172591,112.0,148,19,0,0
99489780,112.0,216,2,0,0
98726363,112.0,176,12,0,0
98726464,112.0,160,16,0,0
94727257,112.0,176,12,0,0
98634301,112.0,160,16,0,0
96526199,112.0,200,6,0,0
96538570,112.0,144,20,0,0
99523087,112.0,208,4,0,0
96401995,112.0,192,8,0,0
99673048,112.0,172,13,0,0
99674652,112.0,208,4,0,0
99709670,112.0,196,7,0,0
95928243,112.0,152,18,0,0
98683036,112.0,196,7,0,0
99516130,112.0,172,13,0,0
99749059,112.0,180,11,0,0
99048359,112.0,192,8,0,0
98722357,112.0,192,8,0,0
99032226,112.0,180,11,0,0
99490326,112.0,196,7,0,0
98371488,112.0,156,17,0,0
99739822,112.0,204,5,0,0
98688065,112.0,164,15,0,0
98459638,112.0,156,17,0,0
98482338,112.0,148,19,0,0
99428689,112.0,176,12,0,0
99429335,112.0,168,14,0,0
99423175,112.0,148,19,0,0
99405199,112.0,192,8,0,0
99549637,112.0,192,8,0,0
98853076,112.0,180,11,0,0
78600466,112.0,176,12,0,0
67852544,112.0,168,14,0,0
71069532,112.0,172,13,0,0
98900195,112.0,180,11,0,0
98900775,112.0,180,11,0,0
98856888,111.5,135,22,0,0
73857814,111.5,199,6,0,0
98910201,111.5,175,12,0,0
98313541,111.5,187,9,0,0
99410825,111.5,191,8,0,0
98072498,111.5,167,14,0,0
99435716,111.5,47,44,0,0
99517212,111.5,163,15,0,0
99738090,111.5,171,13,0,0
99070093,111.5,151,18,0,0
98686702,111.5,183,10,0,0
95702711,111.5,171,13,0,0
99738208,111.5,171,13,0,0
99741213,111.5,171,13,0,0
99430031,111.5,191,8,0,0
98646401,111.5,171,13,0,0
99100808,111.5,191,8,0,0
99104290,111.5,191,8,0,0
96083096,111.5,163,15,0,0
98379813,111.5,179,11,0,0
99115614,111.5,203,5,0,0
99113636,111.5,191,8,0,0
98663904,111.5,183,10,0,0
98659512,111.5,175,12,0,0
99649536,111.5,159,16,0,0
99082925,111.5,171,13,0,0
99094966,111.5,183,10,0,0
99718481,111.5,167,14,0,0
99060968,111.5,187,9,0,0
99057611,111.5,183,10,0,0
98706955,111.5,183,10,0,0
99037915,111.5,191,8,0,0
99018853,111.5,167,14,0,0
98655808,111.5,183,10,0,0
99663705,111.5,183,10,0,0
99164694,111.5,163,15,0,0
98633749,111.5,167,14,0,0
96693663,111.5,147,19,0,0
98733344,111.5,187,9,0,0
94943486,111.5,183,10,0,0
99160813,111.5,199,6,0,0
98634223,111.5,199,6,0,0
99171602,111.5,199,6,0,0
99148968,111.5,207,4,0,0
99483232,111.5,215,2,0,0
99158541,111.5,171,13,0,0
99341333,111.5,183,10,0,0
99328241,111.5,175,12,0,0
98838347,111.5,171,13,0,0
99458080,111.5,179,11,0,0
99551200,111.5,183,10,0,0
99385572,111.5,171,13,0,0
98893391,111.5,191,8,0,0
14860321,111.5,155,17,0,0
98878516,111.5,175,12,0,0
99379798,111.5,199,6,0,0
89845960,111.5,199,6,0,0
97899187,111.5,159,16,0,0
98942936,111.5,207,4,0,0
98851786,111.5,167,14,0,0
98439806,111.5,175,12,0,0
98440034,111.5,175,12,0,0
98529139,111.5,191,8,0,0
98529981,111.5,179,11,0,0
98970979,111.5,187,9,0,0
99318410,111.5,179,11,0,0
99839867,111.5,199,6,0,0
99802188,111.5,207,4,0,0
98802848,111.5,171,13,0,0
98560513,111.5,179,11,0,0
99337696,111.5,187,9,0,0
99790939,111.5,191,8,0,0
97568325,111.5,207,4,0,0
99577400,111.5,187,9,0,0
99788770,111.5,155,17,0,0
99014032,111.5,187,9,0,0
94045415,111.5,187,9,0,0
98585438,111.5,175,12,0,0
97496559,111.5,191,8,0,0
99292559,111.5,163,15,0,0
93349826,111.5,179,11,0,0
99604032,111.5,191,8,0,0
99256227,111.5,191,8,0,0
98592209,111.5,183,10,0,0
98785003,111.5,171,13,0,0
99599655,111.5,199,6,0,0
97302538,111.5,195,7,0,0
99601633,111.5,131,23,0,0
98597845,111.5,187,9,0,0
99617035,111.5,171,13,0,0
98623307,111.5,163,15,0,0
96868602,111.5,187,9,0,0
98625264,111.5,207,4,0,0
99184799,111.5,179,11,0,0
96758459,111.5,171,13,0,0
99628247,111.5,167,14,0,0
99632453,111.0,170,13,0,0
98201285,111.0,186,9,0,0
94973245,111.0,170,13,0,0
98348871,111.0,170,13,0,0
99781823,111.0,170,13,0,0
99776428,111.0,170,13,0,0
99776077,111.0,170,13,0,0
99774910,111.0,186,9,0,0
99019807,111.0,202,5,0,0
99785009,111.0,206,4,0,0
99018762,111.0,202,5,0,0
99646479,111.0,170,13,0,0
99640917,111.0,170,13,0,0
99163127,111.0,166,14,0,0
98636015,111.0,162,15,0,0
96652620,111.0,198,6,0,0
96479026,111.0,186,9,0,0
99643329,111.0,170,13,0,0
99642486,111.0,174,12,0,0
98637682,111.0,194,7,0,0
99756329,111.0,170,13,0,0
99763036,111.0,190,8,0,0
98699288,111.0,174,12,0,0
95422985,111.0,186,9,0,0
98237993,111.0,190,8,0,0
99719180,111.0,170,13,0,0
98365382,111.0,214,2,0,0
99720824,111.0,170,13,0,0
98671851,111.0,202,5,0,0
99672269,111.0,170,13,0,0
99669868,111.0,170,13,0,0
